group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
17,CD8A,20.227194,3.4527466,5.642492935013449e-91,6.288558376072489e-87,0.9961089494163424,0.2691431175934366
17,SLAMF7,20.10652,2.3366792,6.470741482632925e-90,4.8077609215962635e-86,0.9922178988326849,0.5902461257976299
17,KLRK1,19.1397,3.1721463,1.179466117236954e-81,6.572574938302926e-78,0.9727626459143969,0.25752051048313584
17,LYST,18.947767,1.9076009,4.607206453260677e-80,2.0538926368636102e-76,0.9961089494163424,0.6342297174111212
17,CD8B,18.456198,3.2895827,4.6494319180770005e-76,1.727263957565606e-72,0.8988326848249028,0.18618960802187784
17,GBP5,18.253017,2.2403066,1.9578772535389208e-74,6.234440568768935e-71,0.9883268482490273,0.5603919781221514
17,KLRC3,18.08961,4.1506543,3.8481276012168497e-73,9.530529359013731e-70,0.7431906614785992,0.08637192342752963
17,NKG7,17.875732,3.161857,1.822655268561999e-71,4.062698593624696e-68,0.980544747081712,0.2561531449407475
17,TNFRSF9,17.567026,1.7170017,4.4066941181857104e-69,8.929564717669045e-66,0.9961089494163424,0.8138103919781221
2,CTTN,18.622332,2.5150483,2.117884185935864e-77,4.720763850451041e-73,0.9152542372881356,0.34565661147652527
2,CALD1,18.26924,2.6301854,1.4546224344784129e-74,1.6211767032261912e-70,0.885593220338983,0.32819233386255386
2,CNN3,17.42216,2.5739825,5.602272178399853e-68,3.1218661714133176e-64,0.8940677966101694,0.29779995463823994
2,MARCKS,15.774232,2.580183,4.680562993994487e-56,8.694145761344761e-53,0.788135593220339,0.2556135178044908
2,IFITM3,15.042889,1.6210498,3.844042361918864e-51,4.5096686445879725e-48,0.9152542372881356,0.586527557269222
2,NFIA,14.820282,2.7413454,1.0832896114447662e-49,1.0061052266293267e-46,0.7203389830508474,0.21365388977092312
2,LMNA,14.817492,2.03214,1.1292283006426397e-49,1.0068199528529777e-46,0.9152542372881356,0.41143116352914494
2,SPARC,14.59354,2.2799952,3.0875214278645036e-48,2.220027504099993e-45,0.8305084745762712,0.32479020185983215
2,SOX4,14.086447,2.616721,4.6013518122744474e-45,2.2792029310132763e-42,0.7033898305084746,0.2680880018144704
2,MYC,13.878812,2.3444736,8.5143250975394e-44,3.450623753166422e-41,0.7330508474576272,0.2735314130188251
